chr1	2560000	3360000	diff_tad_1	chr1	2320000	2600000	control_tad_4
chr1	2560000	3360000	diff_tad_1	chr1	2600000	3360000	control_tad_5
chr1	4080000	6040000	diff_tad_2	chr1	5520000	6040000	control_tad_10
chr1	4080000	6040000	diff_tad_2	chr1	4040000	4680000	control_tad_8
chr1	4080000	6040000	diff_tad_2	chr1	4680000	5520000	control_tad_9
chr1	6040000	6760000	diff_tad_3	chr1	6520000	6760000	control_tad_12
chr1	6040000	6760000	diff_tad_3	chr1	6040000	6520000	control_tad_11
chr1	11320000	11720000	diff_tad_4	chr1	11320000	11720000	control_tad_23
chr1	14320000	15160000	diff_tad_5	chr1	14920000	15440000	control_tad_27
chr1	14320000	15160000	diff_tad_5	chr1	12720000	14920000	control_tad_26
chr1	19200000	20000000	diff_tad_6	chr1	19200000	20000000	control_tad_37
chr1	26800000	27720000	diff_tad_7	chr1	26800000	27720000	control_tad_58
chr1	36960000	37880000	diff_tad_8	chr1	36960000	37880000	control_tad_78
chr1	37880000	38480000	diff_tad_9	chr1	37880000	38480000	control_tad_79
chr1	40520000	41440000	diff_tad_10	chr1	40920000	41480000	control_tad_85
chr1	40520000	41440000	diff_tad_10	chr1	40520000	40920000	control_tad_84
chr1	51200000	51680000	diff_tad_11	chr1	51200000	51800000	control_tad_108
chr1	57040000	58960000	diff_tad_12	chr1	57040000	57280000	control_tad_123
chr1	57040000	58960000	diff_tad_12	chr1	57880000	58640000	control_tad_125
chr1	57040000	58960000	diff_tad_12	chr1	57280000	57880000	control_tad_124
chr1	57040000	58960000	diff_tad_12	chr1	58640000	58960000	control_tad_126
chr1	66920000	67200000	diff_tad_13	chr1	66920000	67200000	control_tad_142
chr1	67680000	68000000	diff_tad_14	chr1	67680000	68000000	control_tad_145
chr1	71560000	75240000	diff_tad_15	chr1	71560000	72000000	control_tad_151
chr1	71560000	75240000	diff_tad_15	chr1	72600000	73080000	control_tad_153
chr1	71560000	75240000	diff_tad_15	chr1	74480000	75200000	control_tad_156
