chr1	2600000	3360000	diff_tad_1	chr1	2600000	3360000	control_tad_5
chr1	3360000	4880000	diff_tad_2	chr1	3360000	3800000	control_tad_6
chr1	3360000	4880000	diff_tad_2	chr1	3800000	4040000	control_tad_7
chr1	3360000	4880000	diff_tad_2	chr1	4040000	4680000	control_tad_8
chr1	3360000	4880000	diff_tad_2	chr1	4680000	5520000	control_tad_9
chr1	5520000	6760000	diff_tad_3	chr1	5520000	6040000	control_tad_10
chr1	5520000	6760000	diff_tad_3	chr1	6520000	6760000	control_tad_12
chr1	5520000	6760000	diff_tad_3	chr1	6040000	6520000	control_tad_11
chr1	11080000	11720000	diff_tad_4	chr1	11080000	11320000	control_tad_22
chr1	11080000	11720000	diff_tad_4	chr1	11320000	11720000	control_tad_23
chr1	11720000	12320000	diff_tad_5	chr1	11720000	12080000	control_tad_24
chr1	11720000	12320000	diff_tad_5	chr1	12080000	12720000	control_tad_25
chr1	12720000	14320000	diff_tad_6	chr1	12720000	14920000	control_tad_26
chr1	17240000	17760000	diff_tad_7	chr1	17240000	17760000	control_tad_33
chr1	18000000	18880000	diff_tad_8	chr1	18000000	18880000	control_tad_35
chr1	26160000	26800000	diff_tad_9	chr1	26360000	26800000	control_tad_57
chr1	26160000	26800000	diff_tad_9	chr1	26160000	26360000	control_tad_56
chr1	26800000	27720000	diff_tad_10	chr1	26800000	27720000	control_tad_58
chr1	31400000	32080000	diff_tad_11	chr1	31400000	31840000	control_tad_67
chr1	31400000	32080000	diff_tad_11	chr1	31840000	32520000	control_tad_68
chr1	32080000	32520000	diff_tad_12	chr1	31840000	32520000	control_tad_68
chr1	32840000	33320000	diff_tad_13	chr1	32520000	32880000	control_tad_69
chr1	32840000	33320000	diff_tad_13	chr1	32880000	33320000	control_tad_70
chr1	33560000	35640000	diff_tad_14	chr1	33560000	34120000	control_tad_72
chr1	33560000	35640000	diff_tad_14	chr1	34120000	34560000	control_tad_73
chr1	33560000	35640000	diff_tad_14	chr1	34560000	35880000	control_tad_74
chr1	37880000	38480000	diff_tad_15	chr1	37880000	38480000	control_tad_79
chr1	39320000	40040000	diff_tad_16	chr1	39320000	39560000	control_tad_81
chr1	39320000	40040000	diff_tad_16	chr1	39560000	40240000	control_tad_82
chr1	40880000	41480000	diff_tad_17	chr1	40920000	41480000	control_tad_85
chr1	40880000	41480000	diff_tad_17	chr1	40520000	40920000	control_tad_84
chr1	41480000	42000000	diff_tad_18	chr1	41480000	41720000	control_tad_86
chr1	41480000	42000000	diff_tad_18	chr1	41720000	42000000	control_tad_87
chr1	42000000	42600000	diff_tad_19	chr1	42000000	42280000	control_tad_88
chr1	42000000	42600000	diff_tad_19	chr1	42280000	42600000	control_tad_89
chr1	44440000	45160000	diff_tad_20	chr1	44160000	44520000	control_tad_94
chr1	44440000	45160000	diff_tad_20	chr1	44520000	46040000	control_tad_95
chr1	45160000	46080000	diff_tad_21	chr1	44520000	46040000	control_tad_95
chr1	45160000	46080000	diff_tad_21	chr1	46040000	46480000	control_tad_96
chr1	47920000	48200000	diff_tad_22	chr1	47840000	48200000	control_tad_101
chr1	49000000	50840000	diff_tad_23	chr1	49400000	49960000	control_tad_105
chr1	49000000	50840000	diff_tad_23	chr1	50800000	51200000	control_tad_107
chr1	49000000	50840000	diff_tad_23	chr1	49000000	49400000	control_tad_104
chr1	49000000	50840000	diff_tad_23	chr1	49960000	50800000	control_tad_106
chr1	51760000	52280000	diff_tad_24	chr1	51800000	52280000	control_tad_109
chr1	51760000	52280000	diff_tad_24	chr1	51200000	51800000	control_tad_108
chr1	54280000	54960000	diff_tad_25	chr1	54280000	54520000	control_tad_116
chr1	54280000	54960000	diff_tad_25	chr1	54520000	54960000	control_tad_117
chr1	55760000	56360000	diff_tad_26	chr1	55760000	56360000	control_tad_121
chr1	56360000	57280000	diff_tad_27	chr1	57040000	57280000	control_tad_123
chr1	56360000	57280000	diff_tad_27	chr1	56360000	57040000	control_tad_122
chr1	57280000	58640000	diff_tad_28	chr1	57880000	58640000	control_tad_125
chr1	57280000	58640000	diff_tad_28	chr1	57280000	57880000	control_tad_124
chr1	64720000	65280000	diff_tad_29	chr1	64720000	65320000	control_tad_136
chr1	65520000	66160000	diff_tad_30	chr1	65520000	66160000	control_tad_138
chr1	72040000	72520000	diff_tad_31	chr1	72000000	72600000	control_tad_152
chr1	76280000	77600000	diff_tad_32	chr1	75680000	76320000	control_tad_158
chr1	76280000	77600000	diff_tad_32	chr1	76320000	76640000	control_tad_159
chr1	76280000	77600000	diff_tad_32	chr1	76640000	77600000	control_tad_160
chr1	77600000	78160000	diff_tad_33	chr1	77600000	78000000	control_tad_161
chr1	77600000	78160000	diff_tad_33	chr1	78000000	78600000	control_tad_162
chr1	78400000	79720000	diff_tad_34	chr1	78000000	78600000	control_tad_162
chr1	78400000	79720000	diff_tad_34	chr1	78600000	79080000	control_tad_163
chr1	78400000	79720000	diff_tad_34	chr1	79080000	79920000	control_tad_164
chr1	81280000	82280000	diff_tad_35	chr1	80680000	82280000	control_tad_166
chr1	82520000	84360000	diff_tad_36	chr1	82480000	83240000	control_tad_168
chr1	82520000	84360000	diff_tad_36	chr1	83240000	84360000	control_tad_169
chr1	87560000	88600000	diff_tad_37	chr1	87560000	87760000	control_tad_179
chr1	87560000	88600000	diff_tad_37	chr1	88560000	89080000	control_tad_181
chr1	87560000	88600000	diff_tad_37	chr1	87760000	88560000	control_tad_180
chr1	94320000	94960000	diff_tad_38	chr1	94320000	94960000	control_tad_193
chr1	95720000	96680000	diff_tad_39	chr1	95520000	95760000	control_tad_196
chr1	95720000	96680000	diff_tad_39	chr1	95760000	96360000	control_tad_197
chr1	95720000	96680000	diff_tad_39	chr1	96360000	96680000	control_tad_198
chr1	97400000	98000000	diff_tad_40	chr1	97320000	98000000	control_tad_200
chr1	99640000	100240000	diff_tad_41	chr1	99640000	99960000	control_tad_205
chr1	99640000	100240000	diff_tad_41	chr1	99960000	100200000	control_tad_206
chr1	99640000	100240000	diff_tad_41	chr1	100200000	100920000	control_tad_207
chr1	101360000	104080000	diff_tad_42	chr1	101760000	102680000	control_tad_210
chr1	101360000	104080000	diff_tad_42	chr1	103000000	103440000	control_tad_212
chr1	101360000	104080000	diff_tad_42	chr1	101360000	101760000	control_tad_209
chr1	101360000	104080000	diff_tad_42	chr1	102680000	103000000	control_tad_211
chr1	101360000	104080000	diff_tad_42	chr1	103440000	104080000	control_tad_213
chr1	105320000	107720000	diff_tad_43	chr1	104080000	106520000	control_tad_214
chr1	105320000	107720000	diff_tad_43	chr1	106520000	107680000	control_tad_215
chr1	105320000	107720000	diff_tad_43	chr1	107680000	108320000	control_tad_216
chr1	108320000	108680000	diff_tad_44	chr1	108320000	108720000	control_tad_217
chr1	109480000	110080000	diff_tad_45	chr1	109200000	109720000	control_tad_219
chr1	109480000	110080000	diff_tad_45	chr1	109720000	110560000	control_tad_220
chr1	110080000	110560000	diff_tad_46	chr1	109720000	110560000	control_tad_220
chr1	114520000	114880000	diff_tad_47	chr1	114520000	114880000	control_tad_231
chr1	114880000	116120000	diff_tad_48	chr1	114880000	115280000	control_tad_232
chr1	114880000	116120000	diff_tad_48	chr1	115680000	116320000	control_tad_234
chr1	114880000	116120000	diff_tad_48	chr1	115280000	115680000	control_tad_233
chr1	116120000	116680000	diff_tad_49	chr1	115680000	116320000	control_tad_234
chr1	116120000	116680000	diff_tad_49	chr1	116600000	117080000	control_tad_236
chr1	116120000	116680000	diff_tad_49	chr1	116320000	116600000	control_tad_235
chr1	118520000	120120000	diff_tad_50	chr1	119560000	120280000	control_tad_242
chr1	118520000	120120000	diff_tad_50	chr1	118480000	119560000	control_tad_241
chr1	146720000	147960000	diff_tad_51	chr1	146720000	148980000	control_tad_249
chr1	150520000	151000000	diff_tad_52	chr1	150200000	150960000	control_tad_252
chr1	150520000	151000000	diff_tad_52	chr1	150960000	151840000	control_tad_253
chr1	153960000	154520000	diff_tad_53	chr1	153960000	155160000	control_tad_259
chr1	154920000	156040000	diff_tad_54	chr1	153960000	155160000	control_tad_259
chr1	154920000	156040000	diff_tad_54	chr1	155160000	156040000	control_tad_260
chr1	162000000	162560000	diff_tad_55	chr1	162000000	162560000	control_tad_276
chr1	163320000	164800000	diff_tad_56	chr1	164760000	165080000	control_tad_281
chr1	163320000	164800000	diff_tad_56	chr1	163320000	164520000	control_tad_279
chr1	163320000	164800000	diff_tad_56	chr1	164520000	164760000	control_tad_280
chr1	165920000	166440000	diff_tad_57	chr1	165920000	166440000	control_tad_285
chr1	166440000	166800000	diff_tad_58	chr1	166440000	166840000	control_tad_286
chr1	166800000	167520000	diff_tad_59	chr1	166840000	167040000	control_tad_287
chr1	166800000	167520000	diff_tad_59	chr1	167040000	167520000	control_tad_288
chr1	166800000	167520000	diff_tad_59	chr1	166440000	166840000	control_tad_286
chr1	168040000	168560000	diff_tad_60	chr1	168040000	168320000	control_tad_290
chr1	168040000	168560000	diff_tad_60	chr1	168320000	168560000	control_tad_291
chr1	169880000	170920000	diff_tad_61	chr1	169840000	170920000	control_tad_295
chr1	175080000	176240000	diff_tad_62	chr1	175320000	175880000	control_tad_307
chr1	175080000	176240000	diff_tad_62	chr1	175000000	175320000	control_tad_306
chr1	175080000	176240000	diff_tad_62	chr1	175880000	176320000	control_tad_308
chr1	176240000	176880000	diff_tad_63	chr1	176320000	176840000	control_tad_309
chr1	176240000	176880000	diff_tad_63	chr1	176840000	177160000	control_tad_310
chr1	176240000	176880000	diff_tad_63	chr1	175880000	176320000	control_tad_308
chr1	181440000	182400000	diff_tad_64	chr1	182040000	182400000	control_tad_324
chr1	181440000	182400000	diff_tad_64	chr1	181400000	182040000	control_tad_323
chr1	185680000	186360000	diff_tad_65	chr1	185680000	186280000	control_tad_332
chr1	185680000	186360000	diff_tad_65	chr1	186280000	187000000	control_tad_333
chr1	186360000	187000000	diff_tad_66	chr1	186280000	187000000	control_tad_333
chr1	187800000	190400000	diff_tad_67	chr1	187920000	188520000	control_tad_336
chr1	187800000	190400000	diff_tad_67	chr1	188760000	189680000	control_tad_338
chr1	187800000	190400000	diff_tad_67	chr1	187400000	187920000	control_tad_335
chr1	187800000	190400000	diff_tad_67	chr1	188520000	188760000	control_tad_337
chr1	187800000	190400000	diff_tad_67	chr1	189680000	190440000	control_tad_339
chr1	190400000	192440000	diff_tad_68	chr1	189680000	190440000	control_tad_339
chr1	190400000	192440000	diff_tad_68	chr1	190440000	191080000	control_tad_340
chr1	190400000	192440000	diff_tad_68	chr1	191080000	192440000	control_tad_341
chr1	192440000	193000000	diff_tad_69	chr1	192440000	193040000	control_tad_342
chr1	193000000	195800000	diff_tad_70	chr1	193040000	193320000	control_tad_343
chr1	193000000	195800000	diff_tad_70	chr1	193320000	196280000	control_tad_344
chr1	193000000	195800000	diff_tad_70	chr1	192440000	193040000	control_tad_342
